Offspring ID,Loci typed,Candidate mother ID,Loci typed,Pair loci compared,Pair loci mismatching,Pair LOD score,Pair Delta,Pair confidence,Candidate father ID,Loci typed,Pair loci compared,Pair loci mismatching,Pair LOD score,Pair Delta,Pair confidence,Trio loci compared,Trio loci mismatching,Trio LOD score,Trio Delta,Trio confidence
OtsAC14SFMK_0020,11,OtsAC10SFMK_0275,11,11,0, 1.55391758643981E+0001, 1.55391758643981E+0001,*,OtsAC09SFMK_0191,11,11,5,-9.38062142669619E+0000, 0.00000000000000E+0000,,11,5, 6.56911659874333E+0000, 0.00000000000000E+0000,,
OtsAC14SFMK_0020,11,OtsAC08SFMK_0810,11,11,5,-8.45283771490850E+0000, 0.00000000000000E+0000,,OtsAC10SFMK_1042,11,11,0, 1.94180192650257E+0001, 1.42040236686009E+0001,*,11,6, 6.37848372266316E+0000, 0.00000000000000E+0000,,
OtsAC14SFMK_0020,11,OtsAC10SFMK_0275,11,11,0, 1.55391758643981E+0001, 1.55391758643981E+0001,*,OtsAC10SFMK_1238,11,11,5,-5.79290250475780E+0000, 0.00000000000000E+0000,,11,6, 6.22646623910759E+0000, 0.00000000000000E+0000,,
OtsAC14SFMK_0020,11,OtsAC10SFMK_0275,11,11,0, 1.55391758643981E+0001, 1.55391758643981E+0001,*,OtsAC10SFMK_0374,11,11,5,-9.64828468747967E+0000, 0.00000000000000E+0000,,11,5, 6.20147568830735E+0000, 0.00000000000000E+0000,,
OtsAC14SFMK_0020,11,OtsAC11SFMK_0333,11,11,5,-1.01511598867317E+0001, 0.00000000000000E+0000,,OtsAC10SFMK_1042,11,11,0, 1.94180192650257E+0001, 1.42040236686009E+0001,*,11,6, 5.87005735209968E+0000, 0.00000000000000E+0000,,
OtsAC14SFMK_0020,11,OtsAC08SFMK_0816,11,11,6,-1.34013658754123E+0001, 0.00000000000000E+0000,,OtsAC10SFMK_1042,11,11,0, 1.94180192650257E+0001, 1.42040236686009E+0001,*,11,6, 5.85461763824698E+0000, 0.00000000000000E+0000,,
OtsAC14SFMK_0020,11,OtsAC11SFMK_0052,11,11,6,-1.41967526520955E+0001, 0.00000000000000E+0000,,OtsAC10SFMK_1042,11,11,0, 1.94180192650257E+0001, 1.42040236686009E+0001,*,11,6, 5.49865860013547E+0000, 0.00000000000000E+0000,,
OtsAC14SFMK_0020,11,OtsAC10SFMK_0473,11,11,6,-1.36379096732392E+0001, 0.00000000000000E+0000,,OtsAC10SFMK_1042,11,11,0, 1.94180192650257E+0001, 1.42040236686009E+0001,*,11,6, 5.43073918952252E+0000, 0.00000000000000E+0000,,
OtsAC14SFMK_0020,11,OtsAC11SFMK_1331,11,11,6,-1.35577794280689E+0001, 0.00000000000000E+0000,,OtsAC10SFMK_1042,11,11,0, 1.94180192650257E+0001, 1.42040236686009E+0001,*,11,6, 5.42694967824723E+0000, 0.00000000000000E+0000,,
OtsAC14SFMK_0020,11,OtsAC11SFMK_0039,11,11,6,-1.45479170348513E+0001, 0.00000000000000E+0000,,OtsAC10SFMK_1042,11,11,0, 1.94180192650257E+0001, 1.42040236686009E+0001,*,11,6, 5.15882439493650E+0000, 0.00000000000000E+0000,,
OtsAC14SFMK_0020,11,OtsAC09SFMK_0529,11,11,6,-1.37569869868137E+0001, 0.00000000000000E+0000,,OtsAC10SFMK_1042,11,11,0, 1.94180192650257E+0001, 1.42040236686009E+0001,*,11,6, 5.12028723539381E+0000, 0.00000000000000E+0000,,
OtsAC14SFMK_0020,11,OtsAC09SFMK_0211,11,11,6,-1.44144200397015E+0001, 0.00000000000000E+0000,,OtsAC10SFMK_1042,11,11,0, 1.94180192650257E+0001, 1.42040236686009E+0001,*,11,6, 5.11556099339851E+0000, 0.00000000000000E+0000,,
OtsAC14SFMK_0020,11,OtsAC10SFMK_0275,11,11,0, 1.55391758643981E+0001, 1.55391758643981E+0001,*,OtsAC10SFMK_1052,11,11,5,-7.39691526066283E+0000, 0.00000000000000E+0000,,11,6, 4.93731485344481E+0000, 0.00000000000000E+0000,,
OtsAC14SFMK_0020,11,OtsAC11SFMK_1306,11,11,6,-1.36483686126258E+0001, 0.00000000000000E+0000,,OtsAC10SFMK_1042,11,11,0, 1.94180192650257E+0001, 1.42040236686009E+0001,*,11,6, 4.70036137576780E+0000, 0.00000000000000E+0000,,
OtsAC14SFMK_0020,11,OtsAC08SFMK_0797,11,11,6,-1.35051628990402E+0001, 0.00000000000000E+0000,,OtsAC10SFMK_1042,11,11,0, 1.94180192650257E+0001, 1.42040236686009E+0001,*,11,6, 4.67098264070796E+0000, 0.00000000000000E+0000,,
OtsAC14SFMK_0020,11,OtsAC10SFMK_0275,11,11,0, 1.55391758643981E+0001, 1.55391758643981E+0001,*,OtsAC10SFMK_0122,11,11,4,-3.16480804400130E+0000, 0.00000000000000E+0000,,11,6, 4.37098128105007E+0000, 0.00000000000000E+0000,,
OtsAC14SFMK_0020,11,OtsAC09SFMK_0328,11,11,6,-1.38114220347685E+0001, 0.00000000000000E+0000,,OtsAC10SFMK_1042,11,11,0, 1.94180192650257E+0001, 1.42040236686009E+0001,*,11,6, 4.12473335471309E+0000, 0.00000000000000E+0000,,
OtsAC14SFMK_0020,11,OtsAC10SFMK_0275,11,11,0, 1.55391758643981E+0001, 1.55391758643981E+0001,*,OtsAC11SFMK_1200,11,11,5,-8.54037077778454E+0000, 0.00000000000000E+0000,,11,6, 3.85427296483331E+0000, 0.00000000000000E+0000,,
OtsAC14SFMK_0020,11,OtsAC10SFMK_0275,11,11,0, 1.55391758643981E+0001, 1.55391758643981E+0001,*,OtsAC08SFMK_0516,11,11,6,-1.23448435687303E+0001, 0.00000000000000E+0000,,11,6, 3.47428405396105E+0000, 0.00000000000000E+0000,,
OtsAC14SFMK_0020,11,OtsAC09SFMK_0560,11,11,7,-1.47276271268317E+0001, 0.00000000000000E+0000,,OtsAC10SFMK_1042,11,11,0, 1.94180192650257E+0001, 1.42040236686009E+0001,*,11,7, 3.44493318780426E+0000, 0.00000000000000E+0000,,
OtsAC14SFMK_0020,11,OtsAC10SFMK_0275,11,11,0, 1.55391758643981E+0001, 1.55391758643981E+0001,*,OtsAC11SFMK_1115,11,11,4,-3.97725600120664E+0000, 0.00000000000000E+0000,,11,6, 3.42493249080640E+0000, 0.00000000000000E+0000,,
OtsAC14SFMK_0020,11,OtsAC10SFMK_0275,11,11,0, 1.55391758643981E+0001, 1.55391758643981E+0001,*,OtsAC10SFMK_1171,11,11,6,-1.19032378021796E+0001, 0.00000000000000E+0000,,11,6, 3.34885047587876E+0000, 0.00000000000000E+0000,,
OtsAC14SFMK_0020,11,OtsAC09SFMK_01129,10,10,6,-1.52381498746514E+0001, 0.00000000000000E+0000,,OtsAC10SFMK_1042,11,11,0, 1.94180192650257E+0001, 1.42040236686009E+0001,*,11,6, 3.17537719305698E+0000, 0.00000000000000E+0000,,
OtsAC14SFMK_0020,11,OtsAC09SFMK_0336,11,11,7,-1.50784192514171E+0001, 0.00000000000000E+0000,,OtsAC10SFMK_1042,11,11,0, 1.94180192650257E+0001, 1.42040236686009E+0001,*,11,7, 3.03473530848404E+0000, 0.00000000000000E+0000,,
OtsAC14SFMK_0020,11,OtsAC11SFMK_0025,11,11,4,-2.47436342231298E+0000, 0.00000000000000E+0000,,OtsAC10SFMK_0467,10,10,4,-3.87473708655960E+0000, 0.00000000000000E+0000,,11,5, 2.87269377557380E+0000, 0.00000000000000E+0000,,
OtsAC14SFMK_0020,11,OtsAC10SFMK_0275,11,11,0, 1.55391758643981E+0001, 1.55391758643981E+0001,*,OtsAC10SFMK_1137,11,11,4,-3.72501310864910E+0000, 0.00000000000000E+0000,,11,6, 2.78058400994643E+0000, 0.00000000000000E+0000,,
OtsAC14SFMK_0020,11,OtsAC10SFMK_0275,11,11,0, 1.55391758643981E+0001, 1.55391758643981E+0001,*,OtsAC11SFMK_1188,11,11,6,-1.22872217967745E+0001, 0.00000000000000E+0000,,11,6, 2.70600240015423E+0000, 0.00000000000000E+0000,,
OtsAC14SFMK_0020,11,OtsAC09SFMK_0626,11,11,5,-9.17413361530175E+0000, 0.00000000000000E+0000,,OtsAC10SFMK_1042,11,11,0, 1.94180192650257E+0001, 1.42040236686009E+0001,*,11,7, 2.66691692909947E+0000, 0.00000000000000E+0000,,
OtsAC14SFMK_0020,11,OtsAC09SFMK_0286,11,11,6,-1.07900086905876E+0001, 0.00000000000000E+0000,,OtsAC10SFMK_1042,11,11,0, 1.94180192650257E+0001, 1.42040236686009E+0001,*,11,7, 2.58879517705689E+0000, 0.00000000000000E+0000,,
OtsAC14SFMK_0020,11,OtsAC11SFMK_0025,11,11,4,-2.47436342231298E+0000, 0.00000000000000E+0000,,OtsAC10SFMK_0396,11,11,4,-1.07713621653710E+0000, 0.00000000000000E+0000,,11,6, 2.56993339388967E+0000, 0.00000000000000E+0000,,
OtsAC14SFMK_0020,11,OtsAC09SFMK_0117,11,11,7,-1.61268304076435E+0001, 0.00000000000000E+0000,,OtsAC10SFMK_1042,11,11,0, 1.94180192650257E+0001, 1.42040236686009E+0001,*,11,7, 2.51215237105599E+0000, 0.00000000000000E+0000,,
OtsAC14SFMK_0020,11,OtsAC10SFMK_0275,11,11,0, 1.55391758643981E+0001, 1.55391758643981E+0001,*,OtsAC10SFMK_0161,11,11,6,-1.29000819221157E+0001, 0.00000000000000E+0000,,11,6, 2.31055630405821E+0000, 0.00000000000000E+0000,,
OtsAC14SFMK_0020,11,OtsAC10SFMK_0485,11,11,5,-9.24190904748780E+0000, 0.00000000000000E+0000,,OtsAC10SFMK_1042,11,11,0, 1.94180192650257E+0001, 1.42040236686009E+0001,*,11,7, 2.18786529440392E+0000, 0.00000000000000E+0000,,
OtsAC14SFMK_0020,11,OtsAC08SFMK_0311,11,11,7,-1.69151355252948E+0001, 0.00000000000000E+0000,,OtsAC10SFMK_1042,11,11,0, 1.94180192650257E+0001, 1.42040236686009E+0001,*,11,7, 2.14606473394205E+0000, 0.00000000000000E+0000,,
OtsAC14SFMK_0020,11,OtsAC09SFMK_01193,11,11,7,-1.69151355252948E+0001, 0.00000000000000E+0000,,OtsAC10SFMK_1042,11,11,0, 1.94180192650257E+0001, 1.42040236686009E+0001,*,11,7, 2.14606473394205E+0000, 0.00000000000000E+0000,,
OtsAC14SFMK_0020,11,OtsAC08SFMK_0263,11,11,7,-1.58798207304863E+0001, 0.00000000000000E+0000,,OtsAC10SFMK_1042,11,11,0, 1.94180192650257E+0001, 1.42040236686009E+0001,*,11,7, 2.05105613893614E+0000, 0.00000000000000E+0000,,
OtsAC14SFMK_0020,11,OtsAC11SFMK_0242,11,11,7,-1.63100485928581E+0001, 0.00000000000000E+0000,,OtsAC10SFMK_1042,11,11,0, 1.94180192650257E+0001, 1.42040236686009E+0001,*,11,7, 1.98619258931014E+0000, 0.00000000000000E+0000,,
OtsAC14SFMK_0020,11,OtsAC10SFMK_0275,11,11,0, 1.55391758643981E+0001, 1.55391758643981E+0001,*,OtsAC08SFMK_0531,11,11,5,-5.97787398123755E+0000, 0.00000000000000E+0000,,11,7, 1.97993654256030E+0000, 0.00000000000000E+0000,,
OtsAC14SFMK_0020,11,OtsAC09SFMK_0137,9,9,6,-1.62690086844479E+0001, 0.00000000000000E+0000,,OtsAC10SFMK_1042,11,11,0, 1.94180192650257E+0001, 1.42040236686009E+0001,*,11,6, 1.95558306812665E+0000, 0.00000000000000E+0000,,
OtsAC14SFMK_0020,11,OtsAC09SFMK_0774,11,11,6,-1.27556529297417E+0001, 0.00000000000000E+0000,,OtsAC10SFMK_1042,11,11,0, 1.94180192650257E+0001, 1.42040236686009E+0001,*,11,7, 1.89903546671362E+0000, 0.00000000000000E+0000,,
OtsAC14SFMK_0020,11,OtsAC09SFMK_0230,11,11,7,-1.66397413849609E+0001, 0.00000000000000E+0000,,OtsAC10SFMK_1042,11,11,0, 1.94180192650257E+0001, 1.42040236686009E+0001,*,11,7, 1.89870647991112E+0000, 0.00000000000000E+0000,,
OtsAC14SFMK_0020,11,OtsAC09SFMK_0182,11,11,6,-1.29566901356754E+0001, 0.00000000000000E+0000,,OtsAC10SFMK_1042,11,11,0, 1.94180192650257E+0001, 1.42040236686009E+0001,*,11,7, 1.71769676332017E+0000, 0.00000000000000E+0000,,
OtsAC14SFMK_0020,11,OtsAC11SFMK_0037,11,11,5,-8.20911155061444E+0000, 0.00000000000000E+0000,,OtsAC10SFMK_1042,11,11,0, 1.94180192650257E+0001, 1.42040236686009E+0001,*,11,7, 1.61710390392696E+0000, 0.00000000000000E+0000,,
OtsAC14SFMK_0020,11,OtsAC10SFMK_0275,11,11,0, 1.55391758643981E+0001, 1.55391758643981E+0001,*,OtsAC11SFMK_1123,11,11,5,-6.28239157045725E+0000, 0.00000000000000E+0000,,11,7, 1.52376741065004E+0000, 0.00000000000000E+0000,,
OtsAC14SFMK_0020,11,OtsAC09SFMK_0392,11,11,7,-1.65647345126874E+0001, 0.00000000000000E+0000,,OtsAC10SFMK_1042,11,11,0, 1.94180192650257E+0001, 1.42040236686009E+0001,*,11,7, 1.50368868227360E+0000, 0.00000000000000E+0000,,
OtsAC14SFMK_0020,11,OtsAC08SFMK_0185,11,11,5,-7.56421307536919E+0000, 0.00000000000000E+0000,,OtsAC10SFMK_1042,11,11,0, 1.94180192650257E+0001, 1.42040236686009E+0001,*,11,7, 1.36711336776790E+0000, 0.00000000000000E+0000,,
OtsAC14SFMK_0020,11,OtsAC11SFMK_1256,11,11,6,-1.31405275015791E+0001, 0.00000000000000E+0000,,OtsAC10SFMK_1042,11,11,0, 1.94180192650257E+0001, 1.42040236686009E+0001,*,11,7, 1.24380170649940E+0000, 0.00000000000000E+0000,,
OtsAC14SFMK_0020,11,OtsAC10SFMK_1243,11,11,6,-1.38314035866083E+0001, 0.00000000000000E+0000,,OtsAC10SFMK_1042,11,11,0, 1.94180192650257E+0001, 1.42040236686009E+0001,*,11,7, 1.23863101814640E+0000, 0.00000000000000E+0000,,
OtsAC14SFMK_0020,11,OtsAC10SFMK_0203,11,11,6,-1.31423328528198E+0001, 0.00000000000000E+0000,,OtsAC10SFMK_1042,11,11,0, 1.94180192650257E+0001, 1.42040236686009E+0001,*,11,7, 1.16980849414649E+0000, 0.00000000000000E+0000,,
OtsAC14SFMK_0020,11,OtsAC08SFMK_0791,11,11,6,-1.29477633464423E+0001, 0.00000000000000E+0000,,OtsAC10SFMK_1042,11,11,0, 1.94180192650257E+0001, 1.42040236686009E+0001,*,11,7, 1.15389953128714E+0000, 0.00000000000000E+0000,,
OtsAC14SFMK_0020,11,OtsAC11SFMK_1104,11,11,6,-1.14355915753045E+0001, 0.00000000000000E+0000,,OtsAC10SFMK_1042,11,11,0, 1.94180192650257E+0001, 1.42040236686009E+0001,*,11,7, 1.12648092325925E+0000, 0.00000000000000E+0000,,
OtsAC14SFMK_0020,11,OtsAC10SFMK_0300,11,11,6,-1.42408437551025E+0001, 0.00000000000000E+0000,,OtsAC10SFMK_1042,11,11,0, 1.94180192650257E+0001, 1.42040236686009E+0001,*,11,7, 1.03036362143490E+0000, 0.00000000000000E+0000,,
OtsAC14SFMK_0020,11,OtsAC11SFMK_1197,11,11,5,-5.80794900601898E+0000, 0.00000000000000E+0000,,OtsAC10SFMK_1042,11,11,0, 1.94180192650257E+0001, 1.42040236686009E+0001,*,11,7, 1.03034983024336E+0000, 0.00000000000000E+0000,,
OtsAC14SFMK_0020,11,OtsAC11SFMK_1154,11,11,7,-1.71309451700332E+0001, 0.00000000000000E+0000,,OtsAC10SFMK_1042,11,11,0, 1.94180192650257E+0001, 1.42040236686009E+0001,*,11,7, 9.28506802800854E-0001, 0.00000000000000E+0000,,
OtsAC14SFMK_0020,11,OtsAC09SFMK_0102,11,11,5,-9.30396305246186E+0000, 0.00000000000000E+0000,,OtsAC10SFMK_1042,11,11,0, 1.94180192650257E+0001, 1.42040236686009E+0001,*,11,7, 9.26963789184780E-0001, 0.00000000000000E+0000,,
OtsAC14SFMK_0020,11,OtsAC08SFMK_0381,11,11,6,-1.43384724175579E+0001, 0.00000000000000E+0000,,OtsAC10SFMK_1042,11,11,0, 1.94180192650257E+0001, 1.42040236686009E+0001,*,11,7, 8.94189565802377E-0001, 0.00000000000000E+0000,,
OtsAC14SFMK_0020,11,OtsAC09SFMK_01092,11,11,6,-1.35280143348649E+0001, 0.00000000000000E+0000,,OtsAC10SFMK_1042,11,11,0, 1.94180192650257E+0001, 1.42040236686009E+0001,*,11,7, 8.15541504827307E-0001, 0.00000000000000E+0000,,
OtsAC14SFMK_0020,11,OtsAC11SFMK_1343,11,11,6,-1.33046760129036E+0001, 0.00000000000000E+0000,,OtsAC10SFMK_1042,11,11,0, 1.94180192650257E+0001, 1.42040236686009E+0001,*,11,7, 8.09039438422980E-0001, 0.00000000000000E+0000,,
OtsAC14SFMK_0020,11,OtsAC10SFMK_0275,11,11,0, 1.55391758643981E+0001, 1.55391758643981E+0001,*,OtsAC10SFMK_0006,11,11,6,-1.33748072782614E+0001, 0.00000000000000E+0000,,11,6, 7.97401954315716E-0001, 0.00000000000000E+0000,,
OtsAC14SFMK_0020,11,OtsAC09SFMK_0581,11,11,5,-7.37620498606489E+0000, 0.00000000000000E+0000,,OtsAC10SFMK_1042,11,11,0, 1.94180192650257E+0001, 1.42040236686009E+0001,*,11,7, 7.59302599297447E-0001, 0.00000000000000E+0000,,
OtsAC14SFMK_0020,11,OtsAC09SFMK_0664,11,11,7,-1.72356244181168E+0001, 0.00000000000000E+0000,,OtsAC10SFMK_1042,11,11,0, 1.94180192650257E+0001, 1.42040236686009E+0001,*,11,7, 7.09319806786600E-0001, 0.00000000000000E+0000,,
OtsAC14SFMK_0020,11,OtsAC10SFMK_0275,11,11,0, 1.55391758643981E+0001, 1.55391758643981E+0001,*,OtsAC10SFMK_0413,11,11,7,-1.42864833539512E+0001, 0.00000000000000E+0000,,11,7, 6.74074278967307E-0001, 0.00000000000000E+0000,,
OtsAC14SFMK_0020,11,OtsAC08SFMK_0743,11,11,7,-1.75066105788611E+0001, 0.00000000000000E+0000,,OtsAC10SFMK_1042,11,11,0, 1.94180192650257E+0001, 1.42040236686009E+0001,*,11,7, 6.36961651230683E-0001, 0.00000000000000E+0000,,
OtsAC14SFMK_0020,11,OtsAC10SFMK_0281,11,11,6,-1.44239914571325E+0001, 0.00000000000000E+0000,,OtsAC10SFMK_1042,11,11,0, 1.94180192650257E+0001, 1.42040236686009E+0001,*,11,7, 5.42419198906817E-0001, 0.00000000000000E+0000,,
OtsAC14SFMK_0020,11,OtsAC10SFMK_0275,11,11,0, 1.55391758643981E+0001, 1.55391758643981E+0001,*,OtsAC09SFMK_01343,7,7,4,-8.87496019104441E+0000, 0.00000000000000E+0000,,11,5, 5.08426059056281E-0001, 0.00000000000000E+0000,,
OtsAC14SFMK_0020,11,OtsAC09SFMK_0715,11,11,4,-4.56943273068608E+0000, 0.00000000000000E+0000,,OtsAC10SFMK_0032,11,11,5,-6.84658850853648E+0000, 0.00000000000000E+0000,,11,5, 4.17764269836764E-0001, 0.00000000000000E+0000,,
OtsAC14SFMK_0020,11,OtsAC10SFMK_0275,11,11,0, 1.55391758643981E+0001, 1.55391758643981E+0001,*,OtsAC10SFMK_1183,11,11,7,-1.45001566379465E+0001, 0.00000000000000E+0000,,11,7, 3.05372043549278E-0001, 0.00000000000000E+0000,,
OtsAC14SFMK_0020,11,OtsAC09SFMK_0544,11,11,6,-1.39371168353134E+0001, 0.00000000000000E+0000,,OtsAC10SFMK_1042,11,11,0, 1.94180192650257E+0001, 1.42040236686009E+0001,*,11,7, 2.64511428005030E-0001, 0.00000000000000E+0000,,
OtsAC14SFMK_0020,11,OtsAC09SFMK_0327,11,11,7,-1.76375656938878E+0001, 0.00000000000000E+0000,,OtsAC10SFMK_1042,11,11,0, 1.94180192650257E+0001, 1.42040236686009E+0001,*,11,7, 2.47032592394441E-0001, 0.00000000000000E+0000,,
OtsAC14SFMK_0020,11,OtsAC09SFMK_0190,11,11,6,-1.47176728643242E+0001, 0.00000000000000E+0000,,OtsAC10SFMK_1042,11,11,0, 1.94180192650257E+0001, 1.42040236686009E+0001,*,11,7, 2.40643835410148E-0001, 0.00000000000000E+0000,,
OtsAC14SFMK_0020,11,OtsAC09SFMK_0800,11,11,6,-1.44057288350599E+0001, 0.00000000000000E+0000,,OtsAC10SFMK_1042,11,11,0, 1.94180192650257E+0001, 1.42040236686009E+0001,*,11,7, 2.23339813285545E-0001, 0.00000000000000E+0000,,
OtsAC14SFMK_0020,11,OtsAC09SFMK_0568,11,11,6,-1.29288940111003E+0001, 0.00000000000000E+0000,,OtsAC10SFMK_1042,11,11,0, 1.94180192650257E+0001, 1.42040236686009E+0001,*,11,7, 2.09361533734050E-0001, 0.00000000000000E+0000,,
OtsAC14SFMK_0020,11,OtsAC10SFMK_0275,11,11,0, 1.55391758643981E+0001, 1.55391758643981E+0001,*,OtsAC10SFMK_1222,11,11,3, 9.99157429037687E-0001, 0.00000000000000E+0000,,11,7, 1.30616437806801E-0001, 0.00000000000000E+0000,,
OtsAC14SFMK_0020,11,OtsAC11SFMK_0335,11,11,6,-1.34835631206792E+0001, 0.00000000000000E+0000,,OtsAC10SFMK_1042,11,11,0, 1.94180192650257E+0001, 1.42040236686009E+0001,*,11,7, 9.22113062929774E-0002, 0.00000000000000E+0000,,
OtsAC14SFMK_0020,11,OtsAC10SFMK_0275,11,11,0, 1.55391758643981E+0001, 1.55391758643981E+0001,*,OtsAC08SFMK_0554,11,11,6,-9.72627708332773E+0000, 0.00000000000000E+0000,,11,7, 4.65650367708855E-0002, 0.00000000000000E+0000,,
OtsAC14SFMK_0020,11,OtsAC09SFMK_0849,11,11,5,-9.24967313491482E+0000, 0.00000000000000E+0000,,OtsAC10SFMK_1042,11,11,0, 1.94180192650257E+0001, 1.42040236686009E+0001,*,11,7, 2.71514882828083E-0002, 0.00000000000000E+0000,,
OtsAC14SFMK_0021,11,OtsAC10SFMK_1168,11,11,3,-1.99360002836425E+0000, 0.00000000000000E+0000,,OtsAC09SFMK_01112,11,11,0, 2.06442652919405E+0001, 6.80519305120559E+0000,*,11,3, 2.20279301221600E+0001, 5.12556431897742E-0001,+,
OtsAC14SFMK_0021,11,OtsAC09SFMK_0395,11,11,1, 8.36938521854357E+0000, 3.31548346993051E+0000,*,OtsAC09SFMK_01112,11,11,0, 2.06442652919405E+0001, 6.80519305120559E+0000,*,11,4, 2.15153736902622E+0001, 0.00000000000000E+0000,,
OtsAC14SFMK_0021,11,OtsAC09SFMK_0094,11,11,5,-9.14878580161857E+0000, 0.00000000000000E+0000,,OtsAC09SFMK_01112,11,11,0, 2.06442652919405E+0001, 6.80519305120559E+0000,*,11,5, 1.23838886592666E+0001, 0.00000000000000E+0000,,
OtsAC14SFMK_0021,11,OtsAC09SFMK_0859,11,11,3,-2.76675005978866E+0000, 0.00000000000000E+0000,,OtsAC09SFMK_01112,11,11,0, 2.06442652919405E+0001, 6.80519305120559E+0000,*,11,5, 1.22454757442702E+0001, 0.00000000000000E+0000,,
OtsAC14SFMK_0021,11,OtsAC10SFMK_0450,11,11,4,-1.92152343955713E+0000, 0.00000000000000E+0000,,OtsAC09SFMK_01112,11,11,0, 2.06442652919405E+0001, 6.80519305120559E+0000,*,11,5, 1.20769244865294E+0001, 0.00000000000000E+0000,,
OtsAC14SFMK_0021,11,OtsAC08SFMK_0047,11,11,4,-6.74695418767812E+0000, 0.00000000000000E+0000,,OtsAC09SFMK_01112,11,11,0, 2.06442652919405E+0001, 6.80519305120559E+0000,*,11,5, 1.20574891125974E+0001, 0.00000000000000E+0000,,
OtsAC14SFMK_0021,11,OtsAC09SFMK_0754,11,11,4,-7.35890462343870E+0000, 0.00000000000000E+0000,,OtsAC09SFMK_01112,11,11,0, 2.06442652919405E+0001, 6.80519305120559E+0000,*,11,5, 1.16484309501586E+0001, 0.00000000000000E+0000,,
OtsAC14SFMK_0021,11,OtsAC08SFMK_0406,11,11,3, 2.97500379636844E+0000, 0.00000000000000E+0000,,OtsAC09SFMK_0594,11,11,0, 1.38390722407349E+0001, 0.00000000000000E+0000,,11,5, 1.15001002083410E+0001, 0.00000000000000E+0000,,
OtsAC14SFMK_0021,11,OtsAC09SFMK_0532,11,11,5,-1.13131059778225E+0001, 0.00000000000000E+0000,,OtsAC09SFMK_01112,11,11,0, 2.06442652919405E+0001, 6.80519305120559E+0000,*,11,5, 1.08763153396004E+0001, 0.00000000000000E+0000,,
OtsAC14SFMK_0021,11,OtsAC09SFMK_0126,11,11,4,-1.88076445963929E+0000, 0.00000000000000E+0000,,OtsAC09SFMK_01112,11,11,0, 2.06442652919405E+0001, 6.80519305120559E+0000,*,11,6, 1.08641367630856E+0001, 0.00000000000000E+0000,,
OtsAC14SFMK_0021,11,OtsAC08SFMK_0181,11,11,5,-1.13196267525881E+0001, 0.00000000000000E+0000,,OtsAC09SFMK_01112,11,11,0, 2.06442652919405E+0001, 6.80519305120559E+0000,*,11,5, 1.06878539454176E+0001, 0.00000000000000E+0000,,
OtsAC14SFMK_0021,11,OtsAC11SFMK_1005,11,11,5,-9.61221682789227E+0000, 0.00000000000000E+0000,,OtsAC09SFMK_01112,11,11,0, 2.06442652919405E+0001, 6.80519305120559E+0000,*,11,5, 1.05191110209204E+0001, 0.00000000000000E+0000,,
OtsAC14SFMK_0021,11,OtsAC10SFMK_1168,11,11,3,-1.99360002836425E+0000, 0.00000000000000E+0000,,OtsAC08SFMK_0069,11,11,3, 3.46959474929981E+0000, 0.00000000000000E+0000,,11,4, 1.00769128572120E+0001, 0.00000000000000E+0000,,
OtsAC14SFMK_0021,11,OtsAC10SFMK_0205,11,11,3,-1.49585126328315E+0000, 0.00000000000000E+0000,,OtsAC09SFMK_0222,11,11,1, 9.27190045116178E+0000, 0.00000000000000E+0000,,11,4, 9.81103896574198E+0000, 0.00000000000000E+0000,,
OtsAC14SFMK_0021,11,OtsAC08SFMK_0281,11,11,4,-4.49563299097690E+0000, 0.00000000000000E+0000,,OtsAC09SFMK_01112,11,11,0, 2.06442652919405E+0001, 6.80519305120559E+0000,*,11,6, 9.31782351880135E+0000, 0.00000000000000E+0000,,
OtsAC14SFMK_0021,11,OtsAC09SFMK_0821,11,11,5,-9.07497254522777E+0000, 0.00000000000000E+0000,,OtsAC09SFMK_01112,11,11,0, 2.06442652919405E+0001, 6.80519305120559E+0000,*,11,6, 9.29114037690422E+0000, 0.00000000000000E+0000,,
OtsAC14SFMK_0021,11,OtsAC09SFMK_0146,11,11,5,-8.72373084211127E+0000, 0.00000000000000E+0000,,OtsAC09SFMK_01112,11,11,0, 2.06442652919405E+0001, 6.80519305120559E+0000,*,11,6, 8.72671336992652E+0000, 0.00000000000000E+0000,,
OtsAC14SFMK_0021,11,OtsAC09SFMK_0645,10,10,5,-1.26510294620831E+0001, 0.00000000000000E+0000,,OtsAC09SFMK_01112,11,11,0, 2.06442652919405E+0001, 6.80519305120559E+0000,*,11,5, 8.68745489548836E+0000, 0.00000000000000E+0000,,
OtsAC14SFMK_0021,11,OtsAC09SFMK_0470,11,11,6,-1.25477693673009E+0001, 0.00000000000000E+0000,,OtsAC09SFMK_01112,11,11,0, 2.06442652919405E+0001, 6.80519305120559E+0000,*,11,6, 8.23508574939054E+0000, 0.00000000000000E+0000,,
OtsAC14SFMK_0021,11,OtsAC09SFMK_0538,11,11,6,-1.30186074440026E+0001, 0.00000000000000E+0000,,OtsAC09SFMK_01112,11,11,0, 2.06442652919405E+0001, 6.80519305120559E+0000,*,11,6, 8.18099795998956E+0000, 0.00000000000000E+0000,,
