Offspring ID,Loci typed,Candidate mother ID,Loci typed,Pair loci compared,Pair loci mismatching,Pair LOD score,Pair Delta,Pair confidence,Candidate father ID,Loci typed,Pair loci compared,Pair loci mismatching,Pair LOD score,Pair Delta,Pair confidence,Trio loci compared,Trio loci mismatching,Trio LOD score,Trio Delta,Trio confidence
OtsAC19SFMK_0063,11,OtsAC15MCKR_0186,11,11,0, 1.79608914774071E+0001, 1.78479986012473E+0001,*,OtsAC14MCKR_0288,10,10,5,-1.07526130398224E+0001, 0.00000000000000E+0000,,11,6, 2.15750825603429E+0000, 0.00000000000000E+0000,,
OtsAC19SFMK_0063,11,OtsAC15MCKR_0186,11,11,0, 1.79608914774071E+0001, 1.78479986012473E+0001,*,OtsAC14MCKR_0340,11,11,6,-1.44702693291437E+0001, 0.00000000000000E+0000,,11,6, 2.14703133594118E+0000, 0.00000000000000E+0000,,
OtsAC19SFMK_0063,11,OtsAC15MCKR_0186,11,11,0, 1.79608914774071E+0001, 1.78479986012473E+0001,*,OtsAC14MCKR_0265,10,10,5,-9.45193619678835E+0000, 0.00000000000000E+0000,,11,6, 2.11068067396108E+0000, 0.00000000000000E+0000,,
OtsAC19SFMK_0063,11,OtsAC15MCKR_0186,11,11,0, 1.79608914774071E+0001, 1.78479986012473E+0001,*,OtsAC13SFMK_4024,11,11,6,-1.45344499222827E+0001, 0.00000000000000E+0000,,11,6, 2.09423730721169E+0000, 0.00000000000000E+0000,,
OtsAC19SFMK_0063,11,OtsAC15MCKR_0186,11,11,0, 1.79608914774071E+0001, 1.78479986012473E+0001,*,OtsAC13SFMK_4104,11,11,6,-1.47343298882318E+0001, 0.00000000000000E+0000,,11,6, 2.09405151304184E+0000, 0.00000000000000E+0000,,
OtsAC19SFMK_0063,11,OtsAC15MCKR_0186,11,11,0, 1.79608914774071E+0001, 1.78479986012473E+0001,*,OtsAC16MCKR_0135,10,10,5,-1.27014863899173E+0001, 0.00000000000000E+0000,,11,6, 2.04834453728681E+0000, 0.00000000000000E+0000,,
OtsAC19SFMK_0063,11,OtsAC15MCKR_0186,11,11,0, 1.79608914774071E+0001, 1.78479986012473E+0001,*,OtsAC16SFMK_1181,11,11,6,-1.48571331760869E+0001, 0.00000000000000E+0000,,11,6, 1.98002089545181E+0000, 0.00000000000000E+0000,,
OtsAC19SFMK_0063,11,OtsAC15MCKR_0216,11,11,3, 1.12892876159763E-0001, 0.00000000000000E+0000,,OtsAC16MCKR_0259,11,11,4,-5.82050171205927E+0000, 0.00000000000000E+0000,,11,5, 1.96271008017249E+0000, 0.00000000000000E+0000,,
OtsAC19SFMK_0063,11,OtsAC15MCKR_0186,11,11,0, 1.79608914774071E+0001, 1.78479986012473E+0001,*,OtsAC15MCKR_0331,9,9,4,-7.42560123009492E+0000, 0.00000000000000E+0000,,11,6, 1.95945394024405E+0000, 0.00000000000000E+0000,,
OtsAC19SFMK_0063,11,OtsAC15MCKR_0186,11,11,0, 1.79608914774071E+0001, 1.78479986012473E+0001,*,OtsAC15MCKR_0017,11,11,6,-1.54323161336665E+0001, 0.00000000000000E+0000,,11,6, 1.89170838496960E+0000, 0.00000000000000E+0000,,
OtsAC19SFMK_0063,11,OtsAC15MCKR_0186,11,11,0, 1.79608914774071E+0001, 1.78479986012473E+0001,*,OtsAC13SFMK_4081,11,11,5,-7.48057542845328E+0000, 0.00000000000000E+0000,,11,7, 1.80378412119651E+0000, 0.00000000000000E+0000,,
OtsAC19SFMK_0063,11,OtsAC15MCKR_0186,11,11,0, 1.79608914774071E+0001, 1.78479986012473E+0001,*,OtsAC14MCKR_0284,11,11,7,-1.48790147797143E+0001, 0.00000000000000E+0000,,11,7, 1.75298832888189E+0000, 0.00000000000000E+0000,,
OtsAC19SFMK_0063,11,OtsAC15MCKR_0232,11,11,6,-9.95942766329105E+0000, 0.00000000000000E+0000,,OtsAC13SFMK_4812,11,11,3, 1.80189144433335E+0000, 0.00000000000000E+0000,,11,6, 1.69179722911469E+0000, 0.00000000000000E+0000,,
OtsAC19SFMK_0063,11,OtsAC15MCKR_0186,11,11,0, 1.79608914774071E+0001, 1.78479986012473E+0001,*,OtsAC13SFMK_4812,11,11,3, 1.80189144433335E+0000, 0.00000000000000E+0000,,11,7, 1.68431762809691E+0000, 0.00000000000000E+0000,,
OtsAC19SFMK_0063,11,OtsAC15MCKR_0186,11,11,0, 1.79608914774071E+0001, 1.78479986012473E+0001,*,OtsAC13SFMK_4845,11,11,6,-1.26078468605929E+0001, 0.00000000000000E+0000,,11,7, 1.66601345100832E+0000, 0.00000000000000E+0000,,
OtsAC19SFMK_0063,11,OtsAC15MCKR_0186,11,11,0, 1.79608914774071E+0001, 1.78479986012473E+0001,*,OtsAC16MCKR_0289,10,10,6,-1.55808583334546E+0001, 0.00000000000000E+0000,,11,6, 1.54560356468059E+0000, 0.00000000000000E+0000,,
OtsAC19SFMK_0063,11,OtsAC15MCKR_0186,11,11,0, 1.79608914774071E+0001, 1.78479986012473E+0001,*,OtsAC15MCKR_0430,9,9,4,-6.90917599216883E+0000, 0.00000000000000E+0000,,11,6, 1.36090203129329E+0000, 0.00000000000000E+0000,,
OtsAC19SFMK_0063,11,OtsAC15MCKR_0186,11,11,0, 1.79608914774071E+0001, 1.78479986012473E+0001,*,OtsAC13SFMK_4144,11,11,5,-7.79217352092334E+0000, 0.00000000000000E+0000,,11,7, 1.30134941804439E+0000, 0.00000000000000E+0000,,
OtsAC19SFMK_0063,11,OtsAC15MCKR_0186,11,11,0, 1.79608914774071E+0001, 1.78479986012473E+0001,*,OtsAC15MCKR_0422,9,9,5,-1.13171722344680E+0001, 0.00000000000000E+0000,,11,6, 1.17518826542403E+0000, 0.00000000000000E+0000,,
OtsAC19SFMK_0063,11,OtsAC15MCKR_0186,11,11,0, 1.79608914774071E+0001, 1.78479986012473E+0001,*,OtsAC15MCKR_0329,9,9,4,-7.24740291739255E+0000, 0.00000000000000E+0000,,11,6, 9.11344021263394E-0001, 0.00000000000000E+0000,,
OtsAC19SFMK_0063,11,OtsAC15MCKR_0186,11,11,0, 1.79608914774071E+0001, 1.78479986012473E+0001,*,OtsAC16MCKR_0062,9,9,5,-1.28771862433667E+0001, 0.00000000000000E+0000,,11,6, 8.96130578898838E-0001, 0.00000000000000E+0000,,
OtsAC19SFMK_0063,11,OtsAC15MCKR_0186,11,11,0, 1.79608914774071E+0001, 1.78479986012473E+0001,*,OtsAC15MCKR_0369,9,9,4,-7.38053918750603E+0000, 0.00000000000000E+0000,,11,6, 8.91175146394770E-0001, 0.00000000000000E+0000,,
OtsAC19SFMK_0063,11,OtsAC15MCKR_0186,11,11,0, 1.79608914774071E+0001, 1.78479986012473E+0001,*,OtsAC15MCKR_0431,9,9,5,-1.27948741536942E+0001, 0.00000000000000E+0000,,11,6, 8.12065837793861E-0001, 0.00000000000000E+0000,,
OtsAC19SFMK_0063,11,OtsAC15MCKR_0186,11,11,0, 1.79608914774071E+0001, 1.78479986012473E+0001,*,OtsAC14SFMK_0116,11,11,5,-8.00901538344132E+0000, 0.00000000000000E+0000,,11,7, 7.67695300702012E-0001, 0.00000000000000E+0000,,
OtsAC19SFMK_0063,11,OtsAC15MCKR_0186,11,11,0, 1.79608914774071E+0001, 1.78479986012473E+0001,*,OtsAC16SFMK_1233,11,11,6,-1.18498804757773E+0001, 0.00000000000000E+0000,,11,7, 7.38588343269998E-0001, 0.00000000000000E+0000,,
OtsAC19SFMK_0063,11,OtsAC15MCKR_0186,11,11,0, 1.79608914774071E+0001, 1.78479986012473E+0001,*,OtsAC15MCKR_0322,9,9,6,-1.58771849918998E+0001, 0.00000000000000E+0000,,11,6, 7.08649173640308E-0001, 0.00000000000000E+0000,,
OtsAC19SFMK_0063,11,OtsAC15MCKR_0186,11,11,0, 1.79608914774071E+0001, 1.78479986012473E+0001,*,OtsAC16SFMK_1262,11,11,6,-1.38507802548689E+0001, 0.00000000000000E+0000,,11,7, 6.43035578519983E-0001, 0.00000000000000E+0000,,
OtsAC19SFMK_0063,11,OtsAC15MCKR_0186,11,11,0, 1.79608914774071E+0001, 1.78479986012473E+0001,*,OtsAC15MCKR_0112,9,9,6,-1.45181788118316E+0001, 0.00000000000000E+0000,,11,6, 6.27360184244308E-0001, 0.00000000000000E+0000,,
OtsAC19SFMK_0063,11,OtsAC15MCKR_0186,11,11,0, 1.79608914774071E+0001, 1.78479986012473E+0001,*,OtsAC16MCKR_0021,9,9,6,-1.57512839840319E+0001, 0.00000000000000E+0000,,11,6, 6.05277000364048E-0001, 0.00000000000000E+0000,,
OtsAC19SFMK_0063,11,OtsAC15MCKR_0186,11,11,0, 1.79608914774071E+0001, 1.78479986012473E+0001,*,OtsAC15MCKR_0321,9,9,5,-1.09115167397550E+0001, 0.00000000000000E+0000,,11,6, 5.08543783860225E-0001, 0.00000000000000E+0000,,
OtsAC19SFMK_0063,11,OtsAC15MCKR_0186,11,11,0, 1.79608914774071E+0001, 1.78479986012473E+0001,*,OtsAC13SFMK_4647,11,11,4,-3.75728317251222E+0000, 0.00000000000000E+0000,,11,7, 4.79523522465876E-0001, 0.00000000000000E+0000,,
OtsAC19SFMK_0063,11,OtsAC15MCKR_0186,11,11,0, 1.79608914774071E+0001, 1.78479986012473E+0001,*,OtsAC15MCKR_0217,11,11,6,-1.14708513323630E+0001, 0.00000000000000E+0000,,11,7, 2.82597963252752E-0001, 0.00000000000000E+0000,,
OtsAC19SFMK_0063,11,OtsAC15MCKR_0186,11,11,0, 1.79608914774071E+0001, 1.78479986012473E+0001,*,OtsAC15MCKR_0345,9,9,5,-1.17419581476703E+0001, 0.00000000000000E+0000,,11,6, 9.96882264955673E-0002, 0.00000000000000E+0000,,
OtsAC19SFMK_0063,11,OtsAC15MCKR_0186,11,11,0, 1.79608914774071E+0001, 1.78479986012473E+0001,*,OtsAC16MCKR_0282,11,11,5,-6.39418386623747E+0000, 0.00000000000000E+0000,,11,7, 5.69007780069391E-0002, 0.00000000000000E+0000,,
OtsAC19SFMK_0064,11,OtsAC15MCKR_0488,10,10,3, 1.01098470329216E+0000, 0.00000000000000E+0000,,OtsAC15MCKR_0104,11,11,5,-8.10603562778449E+0000, 0.00000000000000E+0000,,11,5, 2.22963901175355E+0000, 2.03948657926776E-0001,+,
OtsAC19SFMK_0064,11,OtsAC15MCKR_0259,11,11,4, 1.17091170995657E+0000, 0.00000000000000E+0000,,OtsAC15MCKR_0104,11,11,5,-8.10603562778449E+0000, 0.00000000000000E+0000,,11,6, 2.02569035382678E+0000, 0.00000000000000E+0000,,
OtsAC19SFMK_0065,11,OtsAC15MCKR_0749,11,11,0, 1.86368843658913E+0001, 1.03256468659009E+0001,*,OtsAC15SFMK_0187,11,11,0, 1.49912115939157E+0001, 1.17810338710128E+0001,*,11,0, 3.96791980083434E+0001, 1.17982799209521E+0001,*,
OtsAC19SFMK_0065,11,OtsAC15MCKR_0746,11,11,2, 8.31123749999038E+0000, 0.00000000000000E+0000,,OtsAC15SFMK_0187,11,11,0, 1.49912115939157E+0001, 1.17810338710128E+0001,*,11,2, 2.78809180873913E+0001, 0.00000000000000E+0000,,
OtsAC19SFMK_0065,11,OtsAC15MCKR_0749,11,11,0, 1.86368843658913E+0001, 1.03256468659009E+0001,*,OtsAC13SFMK_4850,11,11,2, 3.21017772290289E+0000, 0.00000000000000E+0000,,11,3, 2.10590745263148E+0001, 0.00000000000000E+0000,,
OtsAC19SFMK_0065,11,OtsAC15MCKR_0244,9,9,2, 3.45650985906578E+0000, 0.00000000000000E+0000,,OtsAC15SFMK_0187,11,11,0, 1.49912115939157E+0001, 1.17810338710128E+0001,*,11,3, 1.85155986281256E+0001, 0.00000000000000E+0000,,
OtsAC19SFMK_0065,11,OtsAC15MCKR_0749,11,11,0, 1.86368843658913E+0001, 1.03256468659009E+0001,*,OtsAC16MCKR_0302,9,9,4,-5.61010864765885E+0000, 0.00000000000000E+0000,,11,4, 1.30018173352107E+0001, 0.00000000000000E+0000,,
OtsAC19SFMK_0065,11,OtsAC15MCKR_0746,11,11,2, 8.31123749999038E+0000, 0.00000000000000E+0000,,OtsAC13SFMK_4850,11,11,2, 3.21017772290289E+0000, 0.00000000000000E+0000,,11,4, 1.28276551264015E+0001, 0.00000000000000E+0000,,
OtsAC19SFMK_0065,11,OtsAC15MCKR_0749,11,11,0, 1.86368843658913E+0001, 1.03256468659009E+0001,*,OtsAC13SFMK_4514,11,11,5,-7.15279748591726E+0000, 0.00000000000000E+0000,,11,5, 1.11352212990443E+0001, 0.00000000000000E+0000,,
OtsAC19SFMK_0065,11,OtsAC15MCKR_0749,11,11,0, 1.86368843658913E+0001, 1.03256468659009E+0001,*,OtsAC15MCKR_0724,11,11,4,-4.43255847223859E+0000, 0.00000000000000E+0000,,11,5, 1.04641441545690E+0001, 0.00000000000000E+0000,,
OtsAC19SFMK_0065,11,OtsAC16MCKR_0386,9,9,3,-1.35060658420879E+0000, 0.00000000000000E+0000,,OtsAC15SFMK_0187,11,11,0, 1.49912115939157E+0001, 1.17810338710128E+0001,*,11,4, 1.02633395249697E+0001, 0.00000000000000E+0000,,
OtsAC19SFMK_0065,11,OtsAC15MCKR_0749,11,11,0, 1.86368843658913E+0001, 1.03256468659009E+0001,*,OtsAC13SFMK_4506,11,11,5,-9.71855587134516E+0000, 0.00000000000000E+0000,,11,5, 9.16872527289843E+0000, 0.00000000000000E+0000,,
OtsAC19SFMK_0065,11,OtsAC15MCKR_0749,11,11,0, 1.86368843658913E+0001, 1.03256468659009E+0001,*,OtsAC13SFMK_4658,11,11,4,-2.34324113661662E+0000, 0.00000000000000E+0000,,11,6, 8.01810913409695E+0000, 0.00000000000000E+0000,,
OtsAC19SFMK_0065,11,OtsAC15MCKR_0749,11,11,0, 1.86368843658913E+0001, 1.03256468659009E+0001,*,OtsAC14MCKR_0283,9,9,5,-1.04005562647280E+0001, 0.00000000000000E+0000,,11,5, 7.77845752581104E+0000, 0.00000000000000E+0000,,
OtsAC19SFMK_0065,11,OtsAC15MCKR_0749,11,11,0, 1.86368843658913E+0001, 1.03256468659009E+0001,*,OtsAC14MCKR_0202,11,11,6,-1.17388285008592E+0001, 0.00000000000000E+0000,,11,6, 6.65455188929957E+0000, 0.00000000000000E+0000,,
OtsAC19SFMK_0065,11,OtsAC15MCKR_0749,11,11,0, 1.86368843658913E+0001, 1.03256468659009E+0001,*,OtsAC15MCKR_0456,9,9,5,-1.17856982571815E+0001, 0.00000000000000E+0000,,11,5, 6.63271241950121E+0000, 0.00000000000000E+0000,,
OtsAC19SFMK_0065,11,OtsAC15MCKR_0749,11,11,0, 1.86368843658913E+0001, 1.03256468659009E+0001,*,OtsAC15MCKR_0112,9,9,5,-1.16634349344611E+0001, 0.00000000000000E+0000,,11,5, 6.34306927059628E+0000, 0.00000000000000E+0000,,
OtsAC19SFMK_0065,11,OtsAC15MCKR_0749,11,11,0, 1.86368843658913E+0001, 1.03256468659009E+0001,*,OtsAC13SFMK_4552,11,11,4,-2.95972243660601E+0000, 0.00000000000000E+0000,,11,6, 6.08863826460392E+0000, 0.00000000000000E+0000,,
OtsAC19SFMK_0065,11,OtsAC15MCKR_0749,11,11,0, 1.86368843658913E+0001, 1.03256468659009E+0001,*,OtsAC15MCKR_0167,11,11,6,-1.22471932495460E+0001, 0.00000000000000E+0000,,11,6, 5.89406571243524E+0000, 0.00000000000000E+0000,,
OtsAC19SFMK_0065,11,OtsAC15MCKR_0749,11,11,0, 1.86368843658913E+0001, 1.03256468659009E+0001,*,OtsAC16SFMK_1099,11,11,5,-9.33296576840695E+0000, 0.00000000000000E+0000,,11,6, 5.66830383116250E+0000, 0.00000000000000E+0000,,
OtsAC19SFMK_0065,11,OtsAC15MCKR_0749,11,11,0, 1.86368843658913E+0001, 1.03256468659009E+0001,*,OtsAC14MCKR_0457,11,11,5,-9.62032455425161E+0000, 0.00000000000000E+0000,,11,6, 5.65225789532461E+0000, 0.00000000000000E+0000,,
OtsAC19SFMK_0065,11,OtsAC13SFMK_4934,7,7,4,-9.11806540255073E+0000, 0.00000000000000E+0000,,OtsAC15SFMK_0187,11,11,0, 1.49912115939157E+0001, 1.17810338710128E+0001,*,11,4, 5.64431582812869E+0000, 0.00000000000000E+0000,,
OtsAC19SFMK_0065,11,OtsAC15MCKR_0749,11,11,0, 1.86368843658913E+0001, 1.03256468659009E+0001,*,OtsAC16SFMK_1262,11,11,6,-1.25341039138559E+0001, 0.00000000000000E+0000,,11,6, 5.59583580245976E+0000, 0.00000000000000E+0000,,
OtsAC19SFMK_0065,11,OtsAC15MCKR_0749,11,11,0, 1.86368843658913E+0001, 1.03256468659009E+0001,*,OtsCC16MCKR_1026,10,10,5,-8.24852297448841E+0000, 0.00000000000000E+0000,,11,6, 5.47023982475975E+0000, 0.00000000000000E+0000,,
OtsAC19SFMK_0065,11,OtsAC15MCKR_0749,11,11,0, 1.86368843658913E+0001, 1.03256468659009E+0001,*,OtsAC13SFMK_4009,11,11,6,-1.24957786637163E+0001, 0.00000000000000E+0000,,11,6, 5.45461089759477E+0000, 0.00000000000000E+0000,,
OtsAC19SFMK_0065,11,OtsAC15MCKR_0746,11,11,2, 8.31123749999038E+0000, 0.00000000000000E+0000,,OtsAC16MCKR_0302,9,9,4,-5.61010864765885E+0000, 0.00000000000000E+0000,,11,5, 5.39895042009972E+0000, 0.00000000000000E+0000,,
OtsAC19SFMK_0065,11,OtsAC15MCKR_0749,11,11,0, 1.86368843658913E+0001, 1.03256468659009E+0001,*,OtsAC13SFMK_4886,11,11,5,-9.43925373651975E+0000, 0.00000000000000E+0000,,11,6, 4.81303035911669E+0000, 0.00000000000000E+0000,,
OtsAC19SFMK_0065,11,OtsAC15MCKR_0749,11,11,0, 1.86368843658913E+0001, 1.03256468659009E+0001,*,OtsAC15SFMK_0253,11,11,5,-9.19416820892507E+0000, 0.00000000000000E+0000,,11,6, 4.81261257862938E+0000, 0.00000000000000E+0000,,
OtsAC19SFMK_0065,11,OtsAC15MCKR_0749,11,11,0, 1.86368843658913E+0001, 1.03256468659009E+0001,*,OtsAC13SFMK_4072,11,11,6,-1.37877490258609E+0001, 0.00000000000000E+0000,,11,6, 4.77089644451467E+0000, 0.00000000000000E+0000,,
OtsAC19SFMK_0065,11,OtsAC13SFMK_4910,11,11,5,-7.74119862061154E+0000, 0.00000000000000E+0000,,OtsAC15SFMK_0187,11,11,0, 1.49912115939157E+0001, 1.17810338710128E+0001,*,11,6, 4.57208203140136E+0000, 0.00000000000000E+0000,,
OtsAC19SFMK_0065,11,OtsAC16MCKR_0311,7,7,4,-9.88145148260071E+0000, 0.00000000000000E+0000,,OtsAC15SFMK_0187,11,11,0, 1.49912115939157E+0001, 1.17810338710128E+0001,*,11,4, 4.23615118522715E+0000, 0.00000000000000E+0000,,
OtsAC19SFMK_0065,11,OtsAC15MCKR_0749,11,11,0, 1.86368843658913E+0001, 1.03256468659009E+0001,*,OtsAC13SFMK_4741,11,11,6,-1.32326519409071E+0001, 0.00000000000000E+0000,,11,6, 4.22302026582517E+0000, 0.00000000000000E+0000,,
OtsAC19SFMK_0065,11,OtsAC14MCKR_0181,11,11,5,-8.07444335453832E+0000, 0.00000000000000E+0000,,OtsAC15SFMK_0187,11,11,0, 1.49912115939157E+0001, 1.17810338710128E+0001,*,11,6, 4.21564317792523E+0000, 0.00000000000000E+0000,,
OtsAC19SFMK_0065,11,OtsAC15MCKR_0749,11,11,0, 1.86368843658913E+0001, 1.03256468659009E+0001,*,OtsAC15SFMK_0209,11,11,5,-9.04152609516622E+0000, 0.00000000000000E+0000,,11,6, 4.04484442343234E+0000, 0.00000000000000E+0000,,
OtsAC19SFMK_0065,11,OtsAC15MCKR_0749,11,11,0, 1.86368843658913E+0001, 1.03256468659009E+0001,*,OtsAC15SFMK_0199,11,11,5,-1.04475163748565E+0001, 0.00000000000000E+0000,,11,6, 3.98737058349931E+0000, 0.00000000000000E+0000,,
OtsAC19SFMK_0065,11,OtsAC16MCKR_0386,9,9,3,-1.35060658420879E+0000, 0.00000000000000E+0000,,OtsAC15MCKR_0724,11,11,4,-4.43255847223859E+0000, 0.00000000000000E+0000,,11,4, 3.62598303793490E+0000, 0.00000000000000E+0000,,
OtsAC19SFMK_0065,11,OtsAC15MCKR_0728,9,9,5,-1.11902960907129E+0001, 0.00000000000000E+0000,,OtsAC15SFMK_0187,11,11,0, 1.49912115939157E+0001, 1.17810338710128E+0001,*,11,5, 3.57645245802598E+0000, 0.00000000000000E+0000,,
OtsAC19SFMK_0065,11,OtsAC15MCKR_0244,9,9,2, 3.45650985906578E+0000, 0.00000000000000E+0000,,OtsAC13SFMK_4850,11,11,2, 3.21017772290289E+0000, 0.00000000000000E+0000,,11,5, 3.46478118242139E+0000, 0.00000000000000E+0000,,
OtsAC19SFMK_0065,11,OtsAC15MCKR_0749,11,11,0, 1.86368843658913E+0001, 1.03256468659009E+0001,*,OtsAC14MCKR_0244,10,10,6,-1.36223871142949E+0001, 0.00000000000000E+0000,,11,6, 3.42363731912968E+0000, 0.00000000000000E+0000,,
OtsAC19SFMK_0065,11,OtsAC14MCKR_0298,11,11,4,-4.88801718142862E+0000, 0.00000000000000E+0000,,OtsAC15SFMK_0187,11,11,0, 1.49912115939157E+0001, 1.17810338710128E+0001,*,11,6, 3.41978392014735E+0000, 0.00000000000000E+0000,,
OtsAC19SFMK_0065,11,OtsAC15MCKR_0749,11,11,0, 1.86368843658913E+0001, 1.03256468659009E+0001,*,OtsAC15MCKR_0391,9,9,6,-1.46368615237034E+0001, 0.00000000000000E+0000,,11,6, 3.27338220636165E+0000, 0.00000000000000E+0000,,
OtsAC19SFMK_0065,11,OtsAC14MCKR_4040,11,11,5,-8.93720719525654E+0000, 0.00000000000000E+0000,,OtsAC15SFMK_0187,11,11,0, 1.49912115939157E+0001, 1.17810338710128E+0001,*,11,6, 3.22402518980210E+0000, 0.00000000000000E+0000,,
OtsAC19SFMK_0065,11,OtsAC16MCKR_0236,11,11,5,-8.19220740946136E+0000, 0.00000000000000E+0000,,OtsAC15SFMK_0187,11,11,0, 1.49912115939157E+0001, 1.17810338710128E+0001,*,11,6, 3.21393143749143E+0000, 0.00000000000000E+0000,,
OtsAC19SFMK_0065,11,OtsAC15MCKR_0749,11,11,0, 1.86368843658913E+0001, 1.03256468659009E+0001,*,OtsAC13SFMK_4851,11,11,6,-1.40806025233915E+0001, 0.00000000000000E+0000,,11,6, 3.07515729931049E+0000, 0.00000000000000E+0000,,
OtsAC19SFMK_0065,11,OtsAC15MCKR_0749,11,11,0, 1.86368843658913E+0001, 1.03256468659009E+0001,*,OtsAC16SFMK_1086,11,11,6,-1.52859537679208E+0001, 0.00000000000000E+0000,,11,6, 3.07284322801658E+0000, 0.00000000000000E+0000,,
OtsAC19SFMK_0065,11,OtsAC15MCKR_0323,11,11,6,-1.21878415886801E+0001, 0.00000000000000E+0000,,OtsAC15SFMK_0187,11,11,0, 1.49912115939157E+0001, 1.17810338710128E+0001,*,11,6, 2.93120567447421E+0000, 0.00000000000000E+0000,,
OtsAC19SFMK_0065,11,OtsAC15MCKR_0735,11,11,4,-2.93854319263387E+0000, 0.00000000000000E+0000,,OtsAC15SFMK_0187,11,11,0, 1.49912115939157E+0001, 1.17810338710128E+0001,*,11,6, 2.90648057886099E+0000, 0.00000000000000E+0000,,
OtsAC19SFMK_0065,11,OtsAC15MCKR_0749,11,11,0, 1.86368843658913E+0001, 1.03256468659009E+0001,*,OtsAC15MCKR_0345,9,9,5,-1.04752923660498E+0001, 0.00000000000000E+0000,,11,6, 2.84420467184129E+0000, 0.00000000000000E+0000,,
OtsAC19SFMK_0065,11,OtsAC15MCKR_0749,11,11,0, 1.86368843658913E+0001, 1.03256468659009E+0001,*,OtsAC15MCKR_0380,9,9,6,-1.38524624798234E+0001, 0.00000000000000E+0000,,11,6, 2.81530307715700E+0000, 0.00000000000000E+0000,,
OtsAC19SFMK_0065,11,OtsAC15MCKR_0135,9,9,4,-7.04294371982949E+0000, 0.00000000000000E+0000,,OtsAC15SFMK_0187,11,11,0, 1.49912115939157E+0001, 1.17810338710128E+0001,*,11,5, 2.68327855508950E+0000, 0.00000000000000E+0000,,
OtsAC19SFMK_0065,11,OtsAC15MCKR_0749,11,11,0, 1.86368843658913E+0001, 1.03256468659009E+0001,*,OtsAC15MCKR_0384,9,9,5,-1.13211855788174E+0001, 0.00000000000000E+0000,,11,6, 2.61183831602297E+0000, 0.00000000000000E+0000,,
OtsAC19SFMK_0065,11,OtsAC15MCKR_0749,11,11,0, 1.86368843658913E+0001, 1.03256468659009E+0001,*,OtsAC14SFMK_0088,11,11,6,-1.14508556689370E+0001, 0.00000000000000E+0000,,11,7, 2.44692570281563E+0000, 0.00000000000000E+0000,,
OtsAC19SFMK_0065,11,OtsAC15MCKR_0749,11,11,0, 1.86368843658913E+0001, 1.03256468659009E+0001,*,OtsAC16MCKR_0287,10,10,5,-1.08255453605503E+0001, 0.00000000000000E+0000,,11,6, 2.33111352366443E+0000, 0.00000000000000E+0000,,
OtsAC19SFMK_0065,11,OtsAC13SFMK_4608,11,11,4,-5.52609827534131E+0000, 0.00000000000000E+0000,,OtsAC15SFMK_0187,11,11,0, 1.49912115939157E+0001, 1.17810338710128E+0001,*,11,6, 2.25240910435375E+0000, 0.00000000000000E+0000,,
OtsAC19SFMK_0065,11,OtsAC15MCKR_0749,11,11,0, 1.86368843658913E+0001, 1.03256468659009E+0001,*,OtsAC15MCKR_0457,9,9,4,-6.21394172181548E+0000, 0.00000000000000E+0000,,11,6, 2.14963354086345E+0000, 0.00000000000000E+0000,,
OtsAC19SFMK_0065,11,OtsAC15MCKR_0749,11,11,0, 1.86368843658913E+0001, 1.03256468659009E+0001,*,OtsAC16MCKR_0286,10,10,6,-1.46879586481190E+0001, 0.00000000000000E+0000,,11,6, 2.03871536644001E+0000, 0.00000000000000E+0000,,
OtsAC19SFMK_0065,11,OtsAC15MCKR_0248,10,10,6,-1.30133935146539E+0001, 0.00000000000000E+0000,,OtsAC15SFMK_0187,11,11,0, 1.49912115939157E+0001, 1.17810338710128E+0001,*,11,6, 1.88851734687402E+0000, 0.00000000000000E+0000,,
OtsAC19SFMK_0065,11,OtsAC15MCKR_0749,11,11,0, 1.86368843658913E+0001, 1.03256468659009E+0001,*,OtsAC15MCKR_0059,9,9,6,-1.55991983852507E+0001, 0.00000000000000E+0000,,11,6, 1.83926013447301E+0000, 0.00000000000000E+0000,,
OtsAC19SFMK_0065,11,OtsAC15MCKR_0749,11,11,0, 1.86368843658913E+0001, 1.03256468659009E+0001,*,OtsAC16SFMK_1183,11,11,6,-1.14774491352101E+0001, 0.00000000000000E+0000,,11,7, 1.81036780835342E+0000, 0.00000000000000E+0000,,
OtsAC19SFMK_0065,11,OtsAC15SFMK_0037,11,11,5,-9.75153882209089E+0000, 0.00000000000000E+0000,,OtsAC15SFMK_0187,11,11,0, 1.49912115939157E+0001, 1.17810338710128E+0001,*,11,6, 1.71694219422785E+0000, 0.00000000000000E+0000,,
OtsAC19SFMK_0065,11,OtsAC15MCKR_0746,11,11,2, 8.31123749999038E+0000, 0.00000000000000E+0000,,OtsAC15MCKR_0167,11,11,6,-1.22471932495460E+0001, 0.00000000000000E+0000,,11,6, 1.69851632655561E+0000, 0.00000000000000E+0000,,
OtsAC19SFMK_0065,11,OtsAC15MCKR_0749,11,11,0, 1.86368843658913E+0001, 1.03256468659009E+0001,*,OtsAC15MCKR_0476,11,11,7,-1.44302555289427E+0001, 0.00000000000000E+0000,,11,7, 1.50323324961825E+0000, 0.00000000000000E+0000,,
