type	sample_id	date	origin	release	length	rkm	pheno_sex	geno_sex	recapture	floy1	floy2	Comments	comments	year	hmsc_id	sgs_reach	section	cand_parent
hatchery_outplant	OtsAC13SFMK_4668	2013-09-17	HOR	Frissel Bridge	74	36.4	F	F	NA	NA	NA	NA	NA	2013	NA	NA	NA	TRUE
hatchery_outplant	OtsAC13SFMK_4669	2013-09-17	HOR	Frissel Bridge	65.5	36.4	F	M	NA	NA	NA	NA	NA	2013	NA	NA	NA	TRUE
hatchery_outplant	OtsAC13SFMK_4670	2013-09-17	HOR	Frissel Bridge	74	36.4	M	M	NA	NA	NA	NA	NA	2013	NA	NA	NA	TRUE
hatchery_outplant	OtsAC13SFMK_4671	2013-09-17	HOR	Frissel Bridge	72	36.4	M	M	NA	NA	NA	NA	NA	2013	NA	NA	NA	TRUE
hatchery_outplant	OtsAC13SFMK_4672	2013-09-17	HOR	Frissel Bridge	75	36.4	M	F	NA	NA	NA	NA	NA	2013	NA	NA	NA	TRUE
hatchery_outplant	OtsAC13SFMK_4673	2013-09-17	HOR	Frissel Bridge	79	36.4	F	M	NA	NA	NA	NA	NA	2013	NA	NA	NA	TRUE
hatchery_outplant	OtsAC13SFMK_4674	2013-09-17	HOR	Frissel Bridge	66	36.4	M	M	NA	NA	NA	NA	NA	2013	NA	NA	NA	TRUE
hatchery_outplant	OtsAC13SFMK_4675	2013-09-17	HOR	Frissel Bridge	67	36.4	M	M	NA	NA	NA	NA	NA	2013	NA	NA	NA	TRUE
hatchery_outplant	OtsAC13SFMK_4676	2013-09-17	HOR	Frissel Bridge	63	36.4	M	F	NA	NA	NA	NA	NA	2013	NA	NA	NA	TRUE
hatchery_outplant	OtsAC13SFMK_4677	2013-09-17	HOR	Frissel Bridge	75	36.4	F	F	NA	NA	NA	NA	NA	2013	NA	NA	NA	TRUE
hatchery_outplant	OtsAC13SFMK_4678	2013-09-17	HOR	Frissel Bridge	66	36.4	M	M	NA	NA	NA	NA	NA	2013	NA	NA	NA	TRUE
hatchery_outplant	OtsAC13SFMK_4679	2013-09-17	HOR	Frissel Bridge	66	36.4	M	M	NA	NA	NA	NA	NA	2013	NA	NA	NA	TRUE
hatchery_outplant	OtsAC13SFMK_4680	2013-09-17	HOR	Frissel Bridge	67	36.4	M	F	NA	NA	NA	NA	NA	2013	NA	NA	NA	TRUE
hatchery_outplant	OtsAC13SFMK_4681	2013-09-17	HOR	Frissel Bridge	86	36.4	F	F	NA	NA	NA	NA	NA	2013	NA	NA	NA	TRUE
hatchery_outplant	OtsAC13SFMK_4682	2013-09-17	HOR	Frissel Bridge	72.5	36.4	F	M	NA	NA	NA	NA	NA	2013	NA	NA	NA	TRUE
hatchery_outplant	OtsAC13SFMK_4683	2013-09-17	HOR	Frissel Bridge	78	36.4	M	M	NA	NA	NA	NA	NA	2013	NA	NA	NA	TRUE
hatchery_outplant	OtsAC13SFMK_4684	2013-09-17	HOR	Frissel Bridge	78	36.4	M	M	NA	NA	NA	NA	NA	2013	NA	NA	NA	TRUE
hatchery_outplant	OtsAC13SFMK_4685	2013-09-17	HOR	Frissel Bridge	78	36.4	M	M	NA	NA	NA	NA	NA	2013	NA	NA	NA	TRUE
hatchery_outplant	OtsAC13SFMK_4686	2013-09-17	HOR	Frissel Bridge	68.5	36.4	M	M	NA	NA	NA	NA	NA	2013	NA	NA	NA	TRUE
hatchery_outplant	OtsAC13SFMK_4687	2013-09-17	HOR	Frissel Bridge	78	36.4	M	M	NA	NA	NA	NA	NA	2013	NA	NA	NA	TRUE
hatchery_outplant	OtsAC13SFMK_4688	2013-09-17	HOR	Frissel Bridge	78	36.4	F	F	NA	NA	NA	NA	NA	2013	NA	NA	NA	TRUE
hatchery_outplant	OtsAC13SFMK_4689	2013-09-17	HOR	Frissel Bridge	84	36.4	F	F	NA	NA	NA	NA	NA	2013	NA	NA	NA	TRUE
hatchery_outplant	OtsAC13SFMK_4690	2013-09-17	HOR	Frissel Bridge	69	36.4	F	F	NA	NA	NA	NA	NA	2013	NA	NA	NA	TRUE
hatchery_outplant	OtsAC13SFMK_4691	2013-09-17	HOR	Frissel Bridge	71	36.4	M	M	NA	NA	NA	NA	NA	2013	NA	NA	NA	TRUE
hatchery_outplant	OtsAC13SFMK_4692	2013-09-17	HOR	Frissel Bridge	74.6	36.4	M	M	NA	NA	NA	NA	NA	2013	NA	NA	NA	TRUE
hatchery_outplant	OtsAC13SFMK_4693	2013-09-17	HOR	Frissel Bridge	66.5	36.4	M	M	NA	NA	NA	NA	NA	2013	NA	NA	NA	TRUE
hatchery_outplant	OtsAC13SFMK_4694	2013-09-17	HOR	Frissel Bridge	66	36.4	F	F	NA	NA	NA	NA	NA	2013	NA	NA	NA	TRUE
hatchery_outplant	OtsAC13SFMK_4695	2013-09-17	HOR	Frissel Bridge	76	36.4	M	M	NA	NA	NA	NA	NA	2013	NA	NA	NA	TRUE
hatchery_outplant	OtsAC13SFMK_4696	2013-09-17	HOR	Frissel Bridge	72.5	36.4	M	M	NA	NA	NA	NA	NA	2013	NA	NA	NA	TRUE
hatchery_outplant	OtsAC13SFMK_4697	2013-09-17	HOR	Frissel Bridge	68.5	36.4	M	M	NA	NA	NA	NA	NA	2013	NA	NA	NA	TRUE
hatchery_outplant	OtsAC13SFMK_4698	2013-09-17	HOR	Frissel Bridge	77	36.4	F	M	NA	NA	NA	NA	NA	2013	NA	NA	NA	TRUE
hatchery_outplant	OtsAC13SFMK_4699	2013-09-17	HOR	Frissel Bridge	77	36.4	F	F	NA	NA	NA	NA	NA	2013	NA	NA	NA	TRUE
hatchery_outplant	OtsAC13SFMK_4700	2013-09-17	HOR	Frissel Bridge	69	36.4	M	M	NA	NA	NA	NA	NA	2013	NA	NA	NA	TRUE
hatchery_outplant	OtsAC13SFMK_4701	2013-09-17	HOR	Frissel Bridge	76	36.4	F	F	NA	NA	NA	NA	NA	2013	NA	NA	NA	TRUE
hatchery_outplant	OtsAC13SFMK_4702	2013-09-17	HOR	Frissel Bridge	62	36.4	M	M	NA	NA	NA	NA	NA	2013	NA	NA	NA	TRUE
hatchery_outplant	OtsAC13SFMK_4703	2013-09-17	HOR	Frissel Bridge	73	36.4	M	M	NA	NA	NA	NA	NA	2013	NA	NA	NA	TRUE
hatchery_outplant	OtsAC13SFMK_4704	2013-09-17	HOR	Frissel Bridge	73	36.4	M	M	NA	NA	NA	NA	NA	2013	NA	NA	NA	TRUE
hatchery_outplant	OtsAC13SFMK_4705	2013-09-17	HOR	Frissel Bridge	68.5	36.4	M	M	NA	NA	NA	NA	NA	2013	NA	NA	NA	TRUE
hatchery_outplant	OtsAC13SFMK_4706	2013-09-17	HOR	Frissel Bridge	69.5	36.4	M	M	NA	NA	NA	NA	NA	2013	NA	NA	NA	TRUE
hatchery_outplant	OtsAC13SFMK_4707	2013-09-17	HOR	Frissel Bridge	82.5	36.4	M	M	NA	NA	NA	NA	NA	2013	NA	NA	NA	TRUE
hatchery_outplant	OtsAC13SFMK_4708	2013-09-17	HOR	Frissel Bridge	76.5	36.4	M	M	NA	NA	NA	NA	NA	2013	NA	NA	NA	TRUE
hatchery_outplant	OtsAC13SFMK_4709	2013-09-17	HOR	Frissel Bridge	65.5	36.4	M	M	NA	NA	NA	NA	NA	2013	NA	NA	NA	TRUE
hatchery_outplant	OtsAC13SFMK_4710	2013-09-17	HOR	Frissel Bridge	69	36.4	M	M	NA	NA	NA	NA	NA	2013	NA	NA	NA	TRUE
hatchery_outplant	OtsAC13SFMK_4711	2013-09-17	HOR	Frissel Bridge	74	36.4	F	F	NA	NA	NA	NA	NA	2013	NA	NA	NA	TRUE
hatchery_outplant	OtsAC13SFMK_4712	2013-09-17	HOR	Frissel Bridge	59	36.4	J	M	NA	NA	NA	NA	NA	2013	NA	NA	NA	TRUE
hatchery_outplant	OtsAC13SFMK_4713	2013-09-17	HOR	Frissel Bridge	69	36.4	F	M	NA	NA	NA	NA	NA	2013	NA	NA	NA	TRUE
hatchery_outplant	OtsAC13SFMK_4714	2013-09-17	HOR	Frissel Bridge	75	36.4	F	M	NA	NA	NA	NA	NA	2013	NA	NA	NA	TRUE
hatchery_outplant	OtsAC13SFMK_4715	2013-09-17	HOR	Frissel Bridge	70	36.4	F	M	NA	NA	NA	NA	NA	2013	NA	NA	NA	TRUE
hatchery_outplant	OtsAC13SFMK_4716	2013-09-17	HOR	Frissel Bridge	70	36.4	M	M	NA	NA	NA	NA	NA	2013	NA	NA	NA	TRUE
hatchery_outplant	OtsAC13SFMK_4717	2013-09-17	HOR	Frissel Bridge	80	36.4	M	M	NA	NA	NA	NA	NA	2013	NA	NA	NA	TRUE
hatchery_outplant	OtsAC13SFMK_4718	2013-09-17	HOR	Frissel Bridge	80	36.4	F	M	NA	NA	NA	NA	NA	2013	NA	NA	NA	TRUE
hatchery_outplant	OtsAC13SFMK_4719	2013-09-17	HOR	Frissel Bridge	78	36.4	M	M	NA	NA	NA	NA	NA	2013	NA	NA	NA	TRUE
hatchery_outplant	OtsAC13SFMK_4720	2013-09-17	HOR	Frissel Bridge	64	36.4	F	F	NA	NA	NA	NA	NA	2013	NA	NA	NA	TRUE
hatchery_outplant	OtsAC13SFMK_4721	2013-09-17	HOR	Frissel Bridge	72	36.4	F	F	NA	NA	NA	NA	NA	2013	NA	NA	NA	TRUE
hatchery_outplant	OtsAC13SFMK_4722	2013-09-17	HOR	Frissel Bridge	77	36.4	F	F	NA	NA	NA	NA	NA	2013	NA	NA	NA	TRUE
hatchery_outplant	OtsAC13SFMK_4723	2013-09-17	HOR	Frissel Bridge	70	36.4	F	F	NA	NA	NA	NA	NA	2013	NA	NA	NA	TRUE
hatchery_outplant	OtsAC13SFMK_4724	2013-09-17	HOR	Frissel Bridge	66	36.4	F	F	NA	NA	NA	NA	NA	2013	NA	NA	NA	TRUE
hatchery_outplant	OtsAC13SFMK_4725	2013-09-17	HOR	Frissel Bridge	73	36.4	F	F	NA	NA	NA	NA	NA	2013	NA	NA	NA	TRUE
hatchery_outplant	OtsAC13SFMK_4726	2013-09-17	HOR	Frissel Bridge	64	36.4	F	F	NA	NA	NA	NA	NA	2013	NA	NA	NA	TRUE
hatchery_outplant	OtsAC13SFMK_4727	2013-09-17	HOR	Frissel Bridge	81	36.4	F	F	NA	NA	NA	NA	NA	2013	NA	NA	NA	TRUE
hatchery_outplant	OtsAC13SFMK_4728	2013-09-17	HOR	Frissel Bridge	75	36.4	F	M	NA	NA	NA	NA	NA	2013	NA	NA	NA	TRUE
hatchery_outplant	OtsAC13SFMK_4729	2013-09-17	HOR	Frissel Bridge	77	36.4	M	M	NA	NA	NA	NA	NA	2013	NA	NA	NA	TRUE
hatchery_outplant	OtsAC13SFMK_4730	2013-09-17	HOR	Frissel Bridge	81	36.4	F	F	NA	NA	NA	NA	NA	2013	NA	NA	NA	TRUE
hatchery_outplant	OtsAC13SFMK_4731	2013-09-17	HOR	Frissel Bridge	71	36.4	F	F	NA	NA	NA	NA	NA	2013	NA	NA	NA	TRUE
hatchery_outplant	OtsAC13SFMK_4732	2013-09-17	HOR	Frissel Bridge	77	36.4	M	M	NA	NA	NA	NA	NA	2013	NA	NA	NA	TRUE
hatchery_outplant	OtsAC13SFMK_4733	2013-09-17	HOR	Frissel Bridge	65	36.4	M	M	NA	NA	NA	NA	NA	2013	NA	NA	NA	TRUE
hatchery_outplant	OtsAC13SFMK_4734	2013-09-17	HOR	Frissel Bridge	73	36.4	M	M	NA	NA	NA	NA	NA	2013	NA	NA	NA	TRUE
hatchery_outplant	OtsAC13SFMK_4735	2013-09-17	HOR	Frissel Bridge	80	36.4	F	F	NA	NA	NA	NA	NA	2013	NA	NA	NA	TRUE
hatchery_outplant	OtsAC13SFMK_4736	2013-09-17	HOR	Frissel Bridge	84	36.4	F	F	NA	NA	NA	NA	NA	2013	NA	NA	NA	TRUE
hatchery_outplant	OtsAC13SFMK_4737	2013-09-17	HOR	Frissel Bridge	75	36.4	M	M	NA	NA	NA	NA	NA	2013	NA	NA	NA	TRUE
hatchery_outplant	OtsAC13SFMK_4738	2013-09-17	HOR	Frissel Bridge	80	36.4	M	M	NA	NA	NA	NA	NA	2013	NA	NA	NA	TRUE
hatchery_outplant	OtsAC13SFMK_4739	2013-09-17	HOR	Frissel Bridge	76	36.4	F	F	NA	NA	NA	NA	NA	2013	NA	NA	NA	TRUE
hatchery_outplant	OtsAC13SFMK_4740	2013-09-17	HOR	Frissel Bridge	67	36.4	M	M	NA	NA	NA	NA	NA	2013	NA	NA	NA	TRUE
hatchery_outplant	OtsAC13SFMK_4741	2013-09-17	HOR	Frissel Bridge	69	36.4	M	M	NA	NA	NA	NA	NA	2013	NA	NA	NA	TRUE
hatchery_outplant	OtsAC13SFMK_4742	2013-09-17	HOR	Frissel Bridge	72	36.4	F	F	NA	NA	NA	NA	NA	2013	NA	NA	NA	TRUE
hatchery_outplant	OtsAC13SFMK_4743	2013-09-17	HOR	Frissel Bridge	74	36.4	F	F	NA	NA	NA	NA	NA	2013	NA	NA	NA	TRUE
hatchery_outplant	OtsAC13SFMK_4744	2013-09-17	HOR	Frissel Bridge	66	36.4	F	F	NA	NA	NA	NA	NA	2013	NA	NA	NA	TRUE
hatchery_outplant	OtsAC13SFMK_4745	2013-09-17	HOR	Frissel Bridge	48	36.4	J	M	NA	NA	NA	NA	NA	2013	NA	NA	NA	TRUE
hatchery_outplant	OtsAC13SFMK_4746	2013-09-17	HOR	Frissel Bridge	67	36.4	F	F	NA	NA	NA	NA	NA	2013	NA	NA	NA	TRUE
hatchery_outplant	OtsAC13SFMK_4747	2013-09-17	HOR	Frissel Bridge	67	36.4	F	F	NA	NA	NA	NA	NA	2013	NA	NA	NA	TRUE
hatchery_outplant	OtsAC13SFMK_4748	2013-09-17	HOR	Frissel Bridge	77	36.4	M	M	NA	NA	NA	NA	NA	2013	NA	NA	NA	TRUE
hatchery_outplant	OtsAC13SFMK_4749	2013-09-17	HOR	Frissel Bridge	63	36.4	M	M	NA	NA	NA	NA	NA	2013	NA	NA	NA	TRUE
hatchery_outplant	OtsAC13SFMK_4750	2013-09-17	HOR	Frissel Bridge	82	36.4	F	F	NA	NA	NA	NA	NA	2013	NA	NA	NA	TRUE
hatchery_outplant	OtsAC13SFMK_4751	2013-09-17	HOR	Frissel Bridge	74	36.4	M	M	NA	NA	NA	NA	NA	2013	NA	NA	NA	TRUE
hatchery_outplant	OtsAC13SFMK_4752	2013-09-17	HOR	Frissel Bridge	62	36.4	F	F	NA	NA	NA	NA	NA	2013	NA	NA	NA	TRUE
hatchery_outplant	OtsAC13SFMK_4753	2013-09-17	HOR	Frissel Bridge	70	36.4	F	F	NA	NA	NA	NA	NA	2013	NA	NA	NA	TRUE
hatchery_outplant	OtsAC13SFMK_4754	2013-09-17	HOR	Frissel Bridge	78	36.4	F	F	NA	NA	NA	NA	NA	2013	NA	NA	NA	TRUE
hatchery_outplant	OtsAC13SFMK_4755	2013-09-17	HOR	Frissel Bridge	75	36.4	M	M	NA	NA	NA	NA	NA	2013	NA	NA	NA	TRUE
hatchery_outplant	OtsAC13SFMK_4756	2013-09-17	HOR	Frissel Bridge	82	36.4	M	M	NA	NA	NA	NA	NA	2013	NA	NA	NA	TRUE
hatchery_outplant	OtsAC13SFMK_4757	2013-09-17	HOR	Frissel Bridge	73	36.4	F	F	NA	NA	NA	NA	NA	2013	NA	NA	NA	TRUE
hatchery_outplant	OtsAC13SFMK_4758	2013-09-17	HOR	Frissel Bridge	83	36.4	F	F	NA	NA	NA	NA	NA	2013	NA	NA	NA	TRUE
hatchery_outplant	OtsAC13SFMK_4759	2013-09-17	HOR	Frissel Bridge	75	36.4	F	F	NA	NA	NA	NA	NA	2013	NA	NA	NA	TRUE
hatchery_outplant	OtsAC13SFMK_4760	2013-09-17	HOR	Frissel Bridge	77	36.4	F	F	NA	NA	NA	NA	NA	2013	NA	NA	NA	TRUE
hatchery_outplant	OtsAC13SFMK_4761	2013-09-17	HOR	Frissel Bridge	75	36.4	F	F	NA	NA	NA	NA	NA	2013	NA	NA	NA	TRUE
hatchery_outplant	OtsAC13SFMK_4762	2013-09-17	HOR	Frissel Bridge	69	36.4	F	F	NA	NA	NA	NA	NA	2013	NA	NA	NA	TRUE
hatchery_outplant	OtsAC13SFMK_4763	2013-09-17	HOR	Frissel Bridge	80	36.4	F	F	NA	NA	NA	NA	NA	2013	NA	NA	NA	TRUE
hatchery_outplant	OtsAC13SFMK_4764	2013-09-17	HOR	Frissel Bridge	78	36.4	F	F	NA	NA	NA	NA	NA	2013	NA	NA	NA	TRUE
hatchery_outplant	OtsAC13SFMK_4765	2013-09-17	HOR	Frissel Bridge	77	36.4	F	F	NA	NA	NA	NA	NA	2013	NA	NA	NA	TRUE
hatchery_outplant	OtsAC13SFMK_4766	2013-09-17	HOR	Frissel Bridge	76	36.4	M	M	NA	NA	NA	NA	NA	2013	NA	NA	NA	TRUE
hatchery_outplant	OtsAC13SFMK_4767	2013-09-17	HOR	Frissel Bridge	74	36.4	M	M	NA	NA	NA	NA	NA	2013	NA	NA	NA	TRUE
hatchery_outplant	OtsAC13SFMK_4768	2013-09-17	HOR	Frissel Bridge	75	36.4	M	M	NA	NA	NA	NA	NA	2013	NA	NA	NA	TRUE
hatchery_outplant	OtsAC13SFMK_4769	2013-09-17	HOR	Frissel Bridge	66	36.4	M	M	NA	NA	NA	NA	NA	2013	NA	NA	NA	TRUE
hatchery_outplant	OtsAC13SFMK_4770	2013-09-17	HOR	Frissel Bridge	67	36.4	M	M	NA	NA	NA	NA	NA	2013	NA	NA	NA	TRUE
hatchery_outplant	OtsAC13SFMK_4771	2013-09-17	HOR	Frissel Bridge	69	36.4	M	M	NA	NA	NA	NA	NA	2013	NA	NA	NA	TRUE
hatchery_outplant	OtsAC13SFMK_4772	2013-09-17	HOR	Frissel Bridge	78	36.4	F	F	NA	NA	NA	NA	NA	2013	NA	NA	NA	TRUE
hatchery_outplant	OtsAC13SFMK_4773	2013-09-17	HOR	Frissel Bridge	71	36.4	M	M	NA	NA	NA	NA	NA	2013	NA	NA	NA	TRUE
hatchery_outplant	OtsAC13SFMK_4774	2013-09-17	HOR	Frissel Bridge	75	36.4	M	M	NA	NA	NA	NA	NA	2013	NA	NA	NA	TRUE
hatchery_outplant	OtsAC13SFMK_4775	2013-09-17	HOR	Frissel Bridge	83	36.4	M	M	NA	NA	NA	NA	NA	2013	NA	NA	NA	TRUE
hatchery_outplant	OtsAC13SFMK_4776	2013-09-17	HOR	Frissel Bridge	69	36.4	M	M	NA	NA	NA	NA	NA	2013	NA	NA	NA	TRUE
hatchery_outplant	OtsAC13SFMK_4777	2013-09-17	HOR	Frissel Bridge	74	36.4	F	F	NA	NA	NA	NA	NA	2013	NA	NA	NA	TRUE
hatchery_outplant	OtsAC13SFMK_4778	2013-09-17	HOR	Frissel Bridge	70	36.4	F	NA	NA	NA	NA	NA	NA	2013	NA	NA	NA	TRUE
hatchery_outplant	OtsAC13SFMK_4779	2013-09-17	HOR	Frissel Bridge	75	36.4	F	F	NA	NA	NA	NA	NA	2013	NA	NA	NA	TRUE
hatchery_outplant	OtsAC13SFMK_4780	2013-09-17	HOR	Frissel Bridge	73	36.4	F	F	NA	NA	NA	NA	NA	2013	NA	NA	NA	TRUE
hatchery_outplant	OtsAC13SFMK_4781	2013-09-17	HOR	Frissel Bridge	78	36.4	F	F	NA	NA	NA	NA	NA	2013	NA	NA	NA	TRUE
hatchery_outplant	OtsAC13SFMK_4782	2013-09-17	HOR	Frissel Bridge	71	36.4	F	F	NA	NA	NA	NA	NA	2013	NA	NA	NA	TRUE
hatchery_outplant	OtsAC13SFMK_4783	2013-09-17	HOR	Frissel Bridge	75	36.4	F	F	NA	NA	NA	NA	NA	2013	NA	NA	NA	TRUE
hatchery_outplant	OtsAC13SFMK_4784	2013-09-17	HOR	Frissel Bridge	75	36.4	F	F	NA	NA	NA	NA	NA	2013	NA	NA	NA	TRUE
hatchery_outplant	OtsAC13SFMK_4785	2013-09-24	HOR	Frissel Bridge	75	36.4	M	M	NA	NA	NA	NA	NA	2013	NA	NA	NA	TRUE
hatchery_outplant	OtsAC13SFMK_4786	2013-09-24	HOR	Frissel Bridge	71	36.4	F	F	NA	NA	NA	NA	NA	2013	NA	NA	NA	TRUE
hatchery_outplant	OtsAC13SFMK_4787	2013-09-24	HOR	Frissel Bridge	67	36.4	M	M	NA	NA	NA	NA	NA	2013	NA	NA	NA	TRUE
hatchery_outplant	OtsAC13SFMK_4788	2013-09-24	HOR	Frissel Bridge	67	36.4	M	M	NA	NA	NA	NA	NA	2013	NA	NA	NA	TRUE
hatchery_outplant	OtsAC13SFMK_4789	2013-09-24	HOR	Frissel Bridge	66.5	36.4	F	F	NA	NA	NA	NA	NA	2013	NA	NA	NA	TRUE
hatchery_outplant	OtsAC13SFMK_4790	2013-09-24	HOR	Frissel Bridge	89.5	36.4	F	F	NA	NA	NA	NA	NA	2013	NA	NA	NA	TRUE
hatchery_outplant	OtsAC13SFMK_4791	2013-09-24	HOR	Frissel Bridge	70	36.4	M	M	NA	NA	NA	NA	NA	2013	NA	NA	NA	TRUE
hatchery_outplant	OtsAC13SFMK_4792	2013-09-24	HOR	Frissel Bridge	72	36.4	M	M	NA	NA	NA	NA	NA	2013	NA	NA	NA	TRUE
hatchery_outplant	OtsAC13SFMK_4793	2013-09-24	HOR	Frissel Bridge	39.5	36.4	J	F	NA	NA	NA	NA	NA	2013	NA	NA	NA	TRUE
hatchery_outplant	OtsAC13SFMK_4794	2013-09-24	HOR	Frissel Bridge	65	36.4	F	F	NA	NA	NA	NA	NA	2013	NA	NA	NA	TRUE
hatchery_outplant	OtsAC13SFMK_4795	2013-09-24	HOR	Frissel Bridge	74	36.4	F	F	NA	NA	NA	NA	NA	2013	NA	NA	NA	TRUE
hatchery_outplant	OtsAC13SFMK_4796	2013-09-24	HOR	Frissel Bridge	66.5	36.4	M	M	NA	NA	NA	NA	NA	2013	NA	NA	NA	TRUE
hatchery_outplant	OtsAC13SFMK_4797	2013-09-24	HOR	Frissel Bridge	70	36.4	F	F	NA	NA	NA	NA	NA	2013	NA	NA	NA	TRUE
hatchery_outplant	OtsAC13SFMK_4798	2013-09-24	HOR	Frissel Bridge	72.5	36.4	M	M	NA	NA	NA	NA	NA	2013	NA	NA	NA	TRUE
hatchery_outplant	OtsAC13SFMK_4799	2013-09-24	HOR	Frissel Bridge	70	36.4	F	F	NA	NA	NA	NA	NA	2013	NA	NA	NA	TRUE
hatchery_outplant	OtsAC13SFMK_4800	2013-09-24	HOR	Frissel Bridge	79.5	36.4	F	F	NA	NA	NA	NA	NA	2013	NA	NA	NA	TRUE
hatchery_outplant	OtsAC13SFMK_4801	2013-09-24	HOR	Frissel Bridge	68	36.4	M	M	NA	NA	NA	NA	NA	2013	NA	NA	NA	TRUE
hatchery_outplant	OtsAC13SFMK_4802	2013-09-24	HOR	Frissel Bridge	66	36.4	M	M	NA	NA	NA	NA	NA	2013	NA	NA	NA	TRUE
hatchery_outplant	OtsAC13SFMK_4803	2013-09-24	HOR	Frissel Bridge	72	36.4	F	F	NA	NA	NA	NA	NA	2013	NA	NA	NA	TRUE
hatchery_outplant	OtsAC13SFMK_4804	2013-09-24	HOR	Frissel Bridge	75	36.4	F	F	NA	NA	NA	NA	NA	2013	NA	NA	NA	TRUE
hatchery_outplant	OtsAC13SFMK_4805	2013-09-24	HOR	Frissel Bridge	67.5	36.4	F	F	NA	NA	NA	NA	NA	2013	NA	NA	NA	TRUE
hatchery_outplant	OtsAC13SFMK_4806	2013-09-24	HOR	Frissel Bridge	71	36.4	F	F	NA	NA	NA	NA	NA	2013	NA	NA	NA	TRUE
hatchery_outplant	OtsAC13SFMK_4807	2013-09-24	HOR	Frissel Bridge	68.5	36.4	F	F	NA	NA	NA	NA	NA	2013	NA	NA	NA	TRUE
hatchery_outplant	OtsAC13SFMK_4808	2013-09-24	HOR	Frissel Bridge	80	36.4	F	F	NA	NA	NA	NA	NA	2013	NA	NA	NA	TRUE
hatchery_outplant	OtsAC13SFMK_4809	2013-09-24	HOR	Frissel Bridge	83	36.4	F	F	NA	NA	NA	NA	NA	2013	NA	NA	NA	TRUE
hatchery_outplant	OtsAC13SFMK_4810	2013-09-24	HOR	Frissel Bridge	72	36.4	F	F	NA	NA	NA	NA	NA	2013	NA	NA	NA	TRUE
hatchery_outplant	OtsAC13SFMK_4811	2013-09-24	HOR	Frissel Bridge	70	36.4	F	F	NA	NA	NA	NA	NA	2013	NA	NA	NA	TRUE
hatchery_outplant	OtsAC13SFMK_4812	2013-09-24	HOR	Frissel Bridge	69	36.4	M	M	NA	NA	NA	NA	NA	2013	NA	NA	NA	TRUE
hatchery_outplant	OtsAC13SFMK_4813	2013-09-24	HOR	Frissel Bridge	78	36.4	F	F	NA	NA	NA	NA	NA	2013	NA	NA	NA	TRUE
hatchery_outplant	OtsAC13SFMK_4814	2013-09-24	HOR	Frissel Bridge	80	36.4	F	F	NA	NA	NA	NA	NA	2013	NA	NA	NA	TRUE
hatchery_outplant	OtsAC13SFMK_4815	2013-09-24	HOR	Frissel Bridge	66	36.4	F	F	NA	NA	NA	NA	NA	2013	NA	NA	NA	TRUE
hatchery_outplant	OtsAC13SFMK_4816	2013-09-24	HOR	Frissel Bridge	76	36.4	F	M	NA	NA	NA	NA	NA	2013	NA	NA	NA	TRUE
hatchery_outplant	OtsAC13SFMK_4817	2013-09-24	HOR	Frissel Bridge	72	36.4	F	F	NA	NA	NA	NA	NA	2013	NA	NA	NA	TRUE
hatchery_outplant	OtsAC13SFMK_4818	2013-09-24	HOR	Frissel Bridge	72	36.4	F	F	NA	NA	NA	NA	NA	2013	NA	NA	NA	TRUE
hatchery_outplant	OtsAC13SFMK_4819	2013-09-24	HOR	Frissel Bridge	74.5	36.4	F	F	NA	NA	NA	NA	NA	2013	NA	NA	NA	TRUE
hatchery_outplant	OtsAC13SFMK_4820	2013-09-24	HOR	Frissel Bridge	79	36.4	F	F	NA	NA	NA	NA	NA	2013	NA	NA	NA	TRUE
hatchery_outplant	OtsAC13SFMK_4821	2013-09-24	HOR	Frissel Bridge	81	36.4	F	F	NA	NA	NA	NA	NA	2013	NA	NA	NA	TRUE
hatchery_outplant	OtsAC13SFMK_4822	2013-09-24	HOR	Frissel Bridge	68	36.4	F	F	NA	NA	NA	NA	NA	2013	NA	NA	NA	TRUE
hatchery_outplant	OtsAC13SFMK_4823	2013-09-24	HOR	Frissel Bridge	68.5	36.4	M	M	NA	NA	NA	NA	NA	2013	NA	NA	NA	TRUE
hatchery_outplant	OtsAC13SFMK_4824	2013-09-24	HOR	Frissel Bridge	71	36.4	M	M	NA	NA	NA	NA	NA	2013	NA	NA	NA	TRUE
hatchery_outplant	OtsAC13SFMK_4825	2013-09-24	HOR	Frissel Bridge	72	36.4	F	F	NA	NA	NA	NA	NA	2013	NA	NA	NA	TRUE
hatchery_outplant	OtsAC13SFMK_4826	2013-09-24	HOR	Frissel Bridge	73	36.4	F	F	NA	NA	NA	NA	NA	2013	NA	NA	NA	TRUE
hatchery_outplant	OtsAC13SFMK_4827	2013-09-24	HOR	Frissel Bridge	77	36.4	F	F	NA	NA	NA	NA	NA	2013	NA	NA	NA	TRUE
hatchery_outplant	OtsAC13SFMK_4828	2013-09-24	HOR	Frissel Bridge	69	36.4	M	M	NA	NA	NA	NA	NA	2013	NA	NA	NA	TRUE
hatchery_outplant	OtsAC13SFMK_4829	2013-09-24	HOR	Frissel Bridge	70	36.4	F	F	NA	NA	NA	NA	NA	2013	NA	NA	NA	TRUE
hatchery_outplant	OtsAC13SFMK_4830	2013-09-24	HOR	Frissel Bridge	71	36.4	F	F	NA	NA	NA	NA	NA	2013	NA	NA	NA	TRUE
